()

------ PROCESSES AND THREADS (ps -A -T -Z -O pri,nice,rtprio,sched,pcy,time) ------
LABEL                          USER           PID   TID  PPID     VSZ    RSS WCHAN            ADDR S PRI  NI RTPRIO SCH PCY     TIME CMD            
u:r:radio:s0                   radio         4130  4141  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_1
u:r:radio:s0                   radio         4130  4143  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_2
u:r:radio:s0                   radio         4130  4150  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_3
u:r:radio:s0                   radio         4130  4159  3504 3990124 169752 0                   0 S  10   9      -   0  fg 00:00:00 Profile Saver
u:r:radio:s0                   radio         4130  4220  3504 3990124 169752 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:radio:s0                   radio         4130  4312  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:03 HwBinder:4130_1
u:r:radio:s0                   radio         4130  4419  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 GsmCellBroadcas
u:r:radio:s0                   radio         4130  4423  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 GsmInboundSmsHa
u:r:radio:s0                   radio         4130  4466  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CellBroadcastHa
u:r:radio:s0                   radio         4130  4470  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CdmaInboundSmsH
u:r:radio:s0                   radio         4130  4487  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CdmaServiceCate
u:r:radio:s0                   radio         4130  4520  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 LocaleTracker
u:r:radio:s0                   radio         4130  4524  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 DcHandlerThread
u:r:radio:s0                   radio         4130  4548  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 GsmCellBroadcas
u:r:radio:s0                   radio         4130  4554  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 GsmInboundSmsHa
u:r:radio:s0                   radio         4130  4572  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CellBroadcastHa
u:r:radio:s0                   radio         4130  4573  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CdmaInboundSmsH
u:r:radio:s0                   radio         4130  4580  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CdmaServiceCate
u:r:radio:s0                   radio         4130  4587  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 LocaleTracker
u:r:radio:s0                   radio         4130  4591  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 DcHandlerThread
u:r:radio:s0                   radio         4130  4607  3504 3990124 169752 0                   0 S   9  10      -   0  fg 00:00:00 android.bg
u:r:radio:s0                   radio         4130  4615  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_4
u:r:radio:s0                   radio         4130  4628  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ImsServiceContr
u:r:radio:s0                   radio         4130  4632  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 NetworkService
u:r:radio:s0                   radio         4130  4647  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 DataService
u:r:radio:s0                   radio         4130  4703  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ImsAdaptorThrea
u:r:radio:s0                   radio         4130  4712  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Thread-7
u:r:radio:s0                   radio         4130  4713  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ImsModemSender0
u:r:radio:s0                   radio         4130  4715  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ImsAdaptorThrea
u:r:radio:s0                   radio         4130  4716  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Thread-8
u:r:radio:s0                   radio         4130  4717  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ImsModemSender1
u:r:radio:s0                   radio         4130  4718  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CellularNetwork
u:r:radio:s0                   radio         4130  4719  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CellularDataSer
u:r:radio:s0                   radio         4130  4720  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CellularDataSer
u:r:radio:s0                   radio         4130  4721  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 CellularNetwork
u:r:radio:s0                   radio         4130  4734  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_5
u:r:radio:s0                   radio         4130  4744  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_6
u:r:radio:s0                   radio         4130  4817  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:01 Binder:4130_7
u:r:radio:s0                   radio         4130  4825  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ConnectivityThr
u:r:radio:s0                   radio         4130  5160  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 .mHandlerThread
u:r:radio:s0                   radio         4130  5161  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 adForRilRequest
u:r:radio:s0                   radio         4130  5186  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_8
u:r:radio:s0                   radio         4130  7589  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Stk App Service
u:r:radio:s0                   radio         4130  7590  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Stk App Service
u:r:radio:s0                   radio         4130  7765  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 ervice.Executor
u:r:radio:s0                   radio         4130  9316  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 pool-1-thread-1
u:r:radio:s0                   radio         4130 19034  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_9
u:r:radio:s0                   radio         4130 19914  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_A
u:r:radio:s0                   radio         4130 19986  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_B
u:r:radio:s0                   radio         4130 19988  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_C
u:r:radio:s0                   radio         4130 19989  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_D
u:r:radio:s0                   radio         4130 20062  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_E
u:r:radio:s0                   radio         4130 20065  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_F
u:r:radio:s0                   radio         4130 20067  3504 3990124 169752 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4130_10
u:r:bluetooth:s0               bluetooth     4144  4144  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:03 droid.bluetooth
u:r:bluetooth:s0               bluetooth     4144  4149  3504 3952688 142824 0                   0 S  10   9      -   0  fg 00:00:00 Jit thread pool
u:r:bluetooth:s0               bluetooth     4144  4151  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:bluetooth:s0               bluetooth     4144  4152  3504 3952688 142824 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:bluetooth:s0               bluetooth     4144  4153  3504 3952688 142824 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:bluetooth:s0               bluetooth     4144  4154  3504 3952688 142824 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:bluetooth:s0               bluetooth     4144  4155  3504 3952688 142824 0                   0 S  15   4      -   0  fg 00:00:00 HeapTaskDaemon
u:r:bluetooth:s0               bluetooth     4144  4156  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4144_1
u:r:bluetooth:s0               bluetooth     4144  4157  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4144_2
u:r:bluetooth:s0               bluetooth     4144  4158  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4144_3
u:r:bluetooth:s0               bluetooth     4144  4160  3504 3952688 142824 0                   0 S  10   9      -   0  fg 00:00:00 Profile Saver
u:r:bluetooth:s0               bluetooth     4144  4212  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 AdapterState
u:r:bluetooth:s0               bluetooth     4144  4213  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 AdapterServiceH
u:r:bluetooth:s0               bluetooth     4144  4217  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 stack_manager
u:r:bluetooth:s0               bluetooth     4144  4222  3504 3952688 142824 0                   0 S  41   0      1   1  fg 00:00:00 POSIX timer 0
u:r:bluetooth:s0               bluetooth     4144  4223  3504 3952688 142824 0                   0 S  41   0      1   1  fg 00:00:00 POSIX timer 1
u:r:bluetooth:s0               bluetooth     4144  4224  3504 3952688 142824 0                   0 S  41   0      1   1  fg 00:00:00 alarm_default_c
u:r:bluetooth:s0               bluetooth     4144  4225  3504 3952688 142824 0                   0 S  41   0      1   1  fg 00:00:00 alarm_dispatche
u:r:bluetooth:s0               bluetooth     4144  4231  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 BT Service Call
u:r:bluetooth:s0               bluetooth     4144  4258  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 BluetoothActive
u:r:bluetooth:s0               bluetooth     4144  4268  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 AudioPortEventH
u:r:bluetooth:s0               bluetooth     4144  4590  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 BondStateMachin
u:r:bluetooth:s0               bluetooth     4144  4598  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 BluetoothAdvert
u:r:bluetooth:s0               bluetooth     4144  4599  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 BluetoothScanMa
u:r:bluetooth:s0               bluetooth     4144  4600  3504 3952688 142824 0                   0 S  19   0      -   0  fg 00:00:00 BluetoothGattSe
u:r:bluetooth:s0               bluetooth     4144  4601  3504 3952688 142824 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
